"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.869358750E0,9.010898459E0,-3.115951985E0,-2.467930802E0
3.879355750E0,1.834091807E1,-2.387110587E0,3.957493494E0
3.889352750E0,2.506851507E1,-1.611967428E0,8.796754711E0
3.899350917E0,2.902330744E1,1.410824963E0,1.075581052E1
3.909348917E0,2.991602057E1,4.412611525E0,9.383964266E0
3.919345917E0,2.753374329E1,6.836195582E0,7.160136006E0
3.929342917E0,3.118195445E1,9.573247408E0,7.943916673E0
3.939339917E0,3.969971745E1,1.438622276E1,1.012763830E1
3.949336917E0,4.494990432E1,1.979079951E1,1.097805383E1
3.959333917E0,4.140506959E1,2.111137913E1,9.713792837E0
3.969330917E0,3.308605111E1,1.826566557E1,7.354652406E0
3.979327917E0,2.394123738E1,1.375541461E1,5.002895254E0
3.989324917E0,1.598231149E1,9.413837106E0,3.705874649E0
